src_audio	tgt_audio
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001437_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001437_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001438_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001438_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001439_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001439_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001440_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001440_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001441_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001441_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001442_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001442_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001443_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001443_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001444_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001444_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001445_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001445_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001446_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001446_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001447_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001447_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001448_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001448_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001449_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001449_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_001450_惊喜.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_001450_惊喜.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000021_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000021_冷静.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000022_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000022_冷静.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000023_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000023_冷静.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000024_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000024_冷静.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000025_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000025_冷静.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000026_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000026_冷静.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000027_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000027_冷静.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/esd_esd_emo-grpo_epoch_2/instruct/0001_000028_冷静.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/esd/test/receive/0001_000028_冷静.wav
