src_audio	tgt_audio
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_215_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_10_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_219_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_5_14.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_210_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_12_13.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_219_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_14_29.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_208_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_16_11.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_219_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_woju_11_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_242_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_9_7.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_209_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_8_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_231_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_luohunshidai_4_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_219_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_xiangjianni_2_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_224_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_12_13.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_216_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_xiaohuanxi_7_26.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_207_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_rucikeaidewomen_11_7.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_202_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_8_10.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_218_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_4_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_204_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_2_2.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_210_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_11_9.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_207_sad_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_4_20.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_218_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_10_10.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_213_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_10_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_210_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_10_6.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_232_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_2_23.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_201_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_11_6.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_208_sad_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_rucikeaidewomen_4_10.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/ZhaoZuoxiang_221_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_xiangjianni_10_14.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_221_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_11_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_242_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_9_7.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_226_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_rucikeaidewomen_4_11.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_207_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_10_10.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_203_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_woju_11_3.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_205_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_xiaohuanxi_4_19.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_209_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_8_17.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_210_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_rucikeaidewomen_4_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_246_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_huanlesong_20_13.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_221_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_9_15.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_218_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_5_14.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_209_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_6_2.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_216_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_10_23.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_220_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_huanlesong_20_11.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_237_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_6_3.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_205_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_11_11.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_221_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_11_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_210_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_1_5.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_203_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_10_2.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_227_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_10_19.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_235_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_19_9.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_202_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_luohunshidai_11_10.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_247_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_xiayizhanshixingfu_6_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_212_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_jiayouernv_5_5.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_215_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_10_34.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_245_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_17_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_234_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_15_5.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_226_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_8_8.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_211_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_6_8.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_236_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_19_5.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_216_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_9_35.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_229_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_huanlesong_20_2.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_212_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_woju_11_22.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_245_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_2_14.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_210_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_12_23.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_227_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_9_5.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_216_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_liujinsuiyue_18_3.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_219_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_11_8.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_221_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_8_18.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_205_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_5_19.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_248_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_9_6.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_230_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_11_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_236_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_6_7.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/ZhaoZuoxiang_218_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_14_26.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_203_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_16_24.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_235_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_11_5.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/liuchanhg_218_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_11_8.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_221_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_rucikeaidewomen_13_4.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_243_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_5_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_223_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_jiayouernv_15_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_223_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_3_3.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_225_angry_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/B_huanlesong_20_8.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_208_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_3_23.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_216_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_5_25.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_228_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_12_6.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_231_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_liujinsuiyue_14_7.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/zhaoquanyin_227_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_9_6.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_201_happy_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_huanlesong_14_31.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_228_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_11_15.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_240_surprise_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_11_25.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_240_neutral_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_liujinsuiyue_13_1.wav
/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/exp/cosyvoice/test_dpo_epoch_1/instruct/wangzhe_204_fear_0.wav	/root/autodl-tmp/CosyVoice_dev/examples/libritts/cosyvoice2/data/m3ed/test/A_guainiguofenmeili_2_24.wav
